phase_id,phase_name,lesson_id,lesson_title,teaching_book,book_exists,book_pages,lesson_page,page_valid,practice_label,practice_paths,practice_all_exist,review_path,review_exists,repair_path,repair_exists,source_count,source_urls,source_urls_complete
sql_foundations,SQL Foundations,SF8,CASE for business classification,assets/sql_foundations/C1_M03_SQL_FOUNDATIONS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,34,30,True,SF8,assets/sql_foundations/C1_M03_SQL_FOUNDATIONS_LAB_SETUP_RC1.sql | assets/sql_foundations/C1_M03_SQL_FOUNDATIONS_PRACTICE_TASKS_RC1.sql | assets/sql_foundations/C1_M03_SQL_FOUNDATIONS_EVIDENCE_LOG_RC1.xlsx,True,assets/sql_foundations/C1_M03_SQL_FOUNDATIONS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/sql_foundations/C1_M03_SQL_FOUNDATIONS_TARGETED_REPAIR_CARDS_RC1.pdf,True,1,https://www.youtube.com/watch?v=OT1RErkfLNQ,True
sql_analysts,SQL for Analysts,SA1,INNER JOIN and LEFT JOIN,assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,38,6,True,SA1,assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_LAB_SETUP_RC1.sql | assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_PRACTICE_TASKS_RC1.sql | assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_EVIDENCE_LOG_RC1.xlsx,True,assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_TARGETED_REPAIR_CARDS_RC1.pdf,True,1,https://www.youtube.com/watch?v=OT1RErkfLNQ,True
sql_analysts,SQL for Analysts,SA2,"Cardinality, row multiplication and join validation",assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,38,9,True,SA2,assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_LAB_SETUP_RC1.sql | assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_PRACTICE_TASKS_RC1.sql | assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_EVIDENCE_LOG_RC1.xlsx,True,assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_TARGETED_REPAIR_CARDS_RC1.pdf,True,1,https://www.youtube.com/watch?v=OT1RErkfLNQ,True
sql_analysts,SQL for Analysts,SA3,String functions for analyst cleaning,assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,38,12,True,SA3,assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_LAB_SETUP_RC1.sql | assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_PRACTICE_TASKS_RC1.sql | assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_EVIDENCE_LOG_RC1.xlsx,True,assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_TARGETED_REPAIR_CARDS_RC1.pdf,True,1,https://www.youtube.com/watch?v=OT1RErkfLNQ,True
sql_analysts,SQL for Analysts,SA4,Dates and time analysis,assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,38,15,True,SA4,assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_LAB_SETUP_RC1.sql | assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_PRACTICE_TASKS_RC1.sql | assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_EVIDENCE_LOG_RC1.xlsx,True,assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_TARGETED_REPAIR_CARDS_RC1.pdf,True,3,https://dev.mysql.com/doc/refman/8.0/en/date-and-time-functions.html | https://www.youtube.com/watch?v=Wnh_cTUqkKE | https://www.youtube.com/watch?v=Bm-MvwlBfFw,True
sql_analysts,SQL for Analysts,SA5,Subqueries,assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,38,18,True,SA5,assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_LAB_SETUP_RC1.sql | assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_PRACTICE_TASKS_RC1.sql | assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_EVIDENCE_LOG_RC1.xlsx,True,assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_TARGETED_REPAIR_CARDS_RC1.pdf,True,1,https://www.youtube.com/watch?v=OT1RErkfLNQ,True
sql_analysts,SQL for Analysts,SA6,CTEs and readable multi-step logic,assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,38,21,True,SA6,assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_LAB_SETUP_RC1.sql | assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_PRACTICE_TASKS_RC1.sql | assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_EVIDENCE_LOG_RC1.xlsx,True,assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_TARGETED_REPAIR_CARDS_RC1.pdf,True,1,https://www.youtube.com/watch?v=OT1RErkfLNQ,True
sql_analysts,SQL for Analysts,SA7,Window functions and PARTITION BY,assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,38,24,True,SA7,assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_LAB_SETUP_RC1.sql | assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_PRACTICE_TASKS_RC1.sql | assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_EVIDENCE_LOG_RC1.xlsx,True,assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_TARGETED_REPAIR_CARDS_RC1.pdf,True,1,https://www.youtube.com/watch?v=OT1RErkfLNQ,True
sql_analysts,SQL for Analysts,SA8,"Ranking, latest-row logic and LAG/LEAD",assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,38,27,True,SA8,assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_LAB_SETUP_RC1.sql | assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_PRACTICE_TASKS_RC1.sql | assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_EVIDENCE_LOG_RC1.xlsx,True,assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_TARGETED_REPAIR_CARDS_RC1.pdf,True,1,https://www.youtube.com/watch?v=OT1RErkfLNQ,True
sql_analysts,SQL for Analysts,SA9,"UNION, views and performance awareness",assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,38,30,True,SA9,assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_LAB_SETUP_RC1.sql | assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_PRACTICE_TASKS_RC1.sql | assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_EVIDENCE_LOG_RC1.xlsx,True,assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/sql_analysts/C1_M04_SQL_FOR_ANALYSTS_TARGETED_REPAIR_CARDS_RC1.pdf,True,1,https://www.youtube.com/watch?v=OT1RErkfLNQ,True
powerbi_modeling,Power BI Modeling,PBM0,"Install, orient and import",assets/powerbi_modeling/C1_M05_POWERBI_MODELING_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,31,6,True,C1_M05_POWERBI_MODELING_PRACTICE_GUIDE_RC1.pdf,assets/powerbi_modeling/C1_M05_POWERBI_MODELING_PRACTICE_GUIDE_RC1.pdf | assets/powerbi_modeling/C1_M05_POWERBI_MODELING_PRACTICE_DATA_RC1.xlsx,True,assets/powerbi_modeling/C1_M05_POWERBI_MODELING_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/powerbi_modeling/C1_M05_POWERBI_MODELING_TARGETED_REPAIR_CARDS_RC1.pdf,True,2,https://www.youtube.com/watch?v=4ePNrdxWtY0 | https://www.microsoft.com/en-in/download/details.aspx?id=58494,True
powerbi_modeling,Power BI Modeling,PBM1,Power Query interface and profiling,assets/powerbi_modeling/C1_M05_POWERBI_MODELING_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,31,9,True,C1_M05_POWERBI_MODELING_PRACTICE_GUIDE_RC1.pdf,assets/powerbi_modeling/C1_M05_POWERBI_MODELING_PRACTICE_GUIDE_RC1.pdf | assets/powerbi_modeling/C1_M05_POWERBI_MODELING_PRACTICE_DATA_RC1.xlsx,True,assets/powerbi_modeling/C1_M05_POWERBI_MODELING_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/powerbi_modeling/C1_M05_POWERBI_MODELING_TARGETED_REPAIR_CARDS_RC1.pdf,True,2,https://learn.microsoft.com/en-us/power-query/data-profiling-tools | https://www.youtube.com/watch?v=UhD3LbbimZ0,True
powerbi_modeling,Power BI Modeling,PBM2,Transform safely and set data types,assets/powerbi_modeling/C1_M05_POWERBI_MODELING_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,31,12,True,C1_M05_POWERBI_MODELING_PRACTICE_GUIDE_RC1.pdf,assets/powerbi_modeling/C1_M05_POWERBI_MODELING_PRACTICE_GUIDE_RC1.pdf | assets/powerbi_modeling/C1_M05_POWERBI_MODELING_PRACTICE_DATA_RC1.xlsx,True,assets/powerbi_modeling/C1_M05_POWERBI_MODELING_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/powerbi_modeling/C1_M05_POWERBI_MODELING_TARGETED_REPAIR_CARDS_RC1.pdf,True,3,https://learn.microsoft.com/en-us/power-query/data-types | https://www.youtube.com/watch?v=UhD3LbbimZ0 | https://www.youtube.com/watch?v=MMdcczmULrU,True
powerbi_modeling,Power BI Modeling,PBM3,"Fact tables, dimensions, grain and star schema",assets/powerbi_modeling/C1_M05_POWERBI_MODELING_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,31,15,True,C1_M05_POWERBI_MODELING_PRACTICE_GUIDE_RC1.pdf,assets/powerbi_modeling/C1_M05_POWERBI_MODELING_PRACTICE_GUIDE_RC1.pdf | assets/powerbi_modeling/C1_M05_POWERBI_MODELING_PRACTICE_DATA_RC1.xlsx,True,assets/powerbi_modeling/C1_M05_POWERBI_MODELING_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/powerbi_modeling/C1_M05_POWERBI_MODELING_TARGETED_REPAIR_CARDS_RC1.pdf,True,2,https://www.youtube.com/watch?v=4ePNrdxWtY0 | https://learn.microsoft.com/en-us/power-bi/guidance/star-schema,True
powerbi_modeling,Power BI Modeling,PBM4,"Relationships, cardinality and filter direction",assets/powerbi_modeling/C1_M05_POWERBI_MODELING_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,31,18,True,C1_M05_POWERBI_MODELING_PRACTICE_GUIDE_RC1.pdf,assets/powerbi_modeling/C1_M05_POWERBI_MODELING_PRACTICE_GUIDE_RC1.pdf | assets/powerbi_modeling/C1_M05_POWERBI_MODELING_PRACTICE_DATA_RC1.xlsx,True,assets/powerbi_modeling/C1_M05_POWERBI_MODELING_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/powerbi_modeling/C1_M05_POWERBI_MODELING_TARGETED_REPAIR_CARDS_RC1.pdf,True,2,https://www.youtube.com/watch?v=4ePNrdxWtY0 | https://learn.microsoft.com/en-us/power-bi/transform-model/desktop-relationships-understand,True
powerbi_modeling,Power BI Modeling,PBM5,Date dimension and date relationships,assets/powerbi_modeling/C1_M05_POWERBI_MODELING_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,31,21,True,C1_M05_POWERBI_MODELING_PRACTICE_GUIDE_RC1.pdf,assets/powerbi_modeling/C1_M05_POWERBI_MODELING_PRACTICE_GUIDE_RC1.pdf | assets/powerbi_modeling/C1_M05_POWERBI_MODELING_PRACTICE_DATA_RC1.xlsx,True,assets/powerbi_modeling/C1_M05_POWERBI_MODELING_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/powerbi_modeling/C1_M05_POWERBI_MODELING_TARGETED_REPAIR_CARDS_RC1.pdf,True,3,https://learn.microsoft.com/en-us/power-bi/transform-model/desktop-date-tables | https://www.youtube.com/watch?v=4ePNrdxWtY0 | https://learn.microsoft.com/en-us/power-bi/transform-model/desktop-relationships-understand,True
powerbi_modeling,Power BI Modeling,PBM6,Model validation and trust checks,assets/powerbi_modeling/C1_M05_POWERBI_MODELING_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,31,24,True,C1_M05_POWERBI_MODELING_PRACTICE_GUIDE_RC1.pdf,assets/powerbi_modeling/C1_M05_POWERBI_MODELING_PRACTICE_GUIDE_RC1.pdf | assets/powerbi_modeling/C1_M05_POWERBI_MODELING_PRACTICE_DATA_RC1.xlsx,True,assets/powerbi_modeling/C1_M05_POWERBI_MODELING_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/powerbi_modeling/C1_M05_POWERBI_MODELING_TARGETED_REPAIR_CARDS_RC1.pdf,True,1,https://www.youtube.com/watch?v=4ePNrdxWtY0,True
powerbi_modeling,Power BI Modeling,PBM7,Refresh and model hygiene,assets/powerbi_modeling/C1_M05_POWERBI_MODELING_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,31,27,True,C1_M05_POWERBI_MODELING_PRACTICE_GUIDE_RC1.pdf,assets/powerbi_modeling/C1_M05_POWERBI_MODELING_PRACTICE_GUIDE_RC1.pdf | assets/powerbi_modeling/C1_M05_POWERBI_MODELING_PRACTICE_DATA_RC1.xlsx,True,assets/powerbi_modeling/C1_M05_POWERBI_MODELING_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/powerbi_modeling/C1_M05_POWERBI_MODELING_TARGETED_REPAIR_CARDS_RC1.pdf,True,3,https://learn.microsoft.com/en-us/power-bi/connect-data/refresh-data | https://www.youtube.com/watch?v=UhD3LbbimZ0 | https://www.youtube.com/watch?v=MMdcczmULrU,True
powerbi_reporting,Power BI DAX / Reporting,PBD1,Measures first: the calculation layer,assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,41,6,True,C1_M06_POWERBI_DAX_REPORTING_PRACTICE_GUIDE_RC1.pdf,assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_PRACTICE_GUIDE_RC1.pdf | assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_PRACTICE_DATA_RC1.xlsx,True,assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_TARGETED_REPAIR_CARDS_RC1.pdf,True,2,https://www.youtube.com/watch?v=lD7TvkoQ6rY | https://learn.microsoft.com/en-us/dax/dax-overview,True
powerbi_reporting,Power BI DAX / Reporting,PBD2,Evaluation context: why the same measure changes,assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,41,9,True,C1_M06_POWERBI_DAX_REPORTING_PRACTICE_GUIDE_RC1.pdf,assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_PRACTICE_GUIDE_RC1.pdf | assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_PRACTICE_DATA_RC1.xlsx,True,assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_TARGETED_REPAIR_CARDS_RC1.pdf,True,2,https://learn.microsoft.com/en-us/dax/dax-overview | https://www.youtube.com/watch?v=lD7TvkoQ6rY,True
powerbi_reporting,Power BI DAX / Reporting,PBD3,CALCULATE: deliberately changing context,assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,41,12,True,C1_M06_POWERBI_DAX_REPORTING_PRACTICE_GUIDE_RC1.pdf,assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_PRACTICE_GUIDE_RC1.pdf | assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_PRACTICE_DATA_RC1.xlsx,True,assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_TARGETED_REPAIR_CARDS_RC1.pdf,True,2,https://learn.microsoft.com/en-us/dax/calculate-function-dax | https://www.youtube.com/watch?v=lD7TvkoQ6rY,True
powerbi_reporting,Power BI DAX / Reporting,PBD4,KPI measures and targets,assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,41,15,True,C1_M06_POWERBI_DAX_REPORTING_PRACTICE_GUIDE_RC1.pdf,assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_PRACTICE_GUIDE_RC1.pdf | assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_PRACTICE_DATA_RC1.xlsx,True,assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_TARGETED_REPAIR_CARDS_RC1.pdf,True,0,,True
powerbi_reporting,Power BI DAX / Reporting,PBD5,Time intelligence that you can defend,assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,41,18,True,C1_M06_POWERBI_DAX_REPORTING_PRACTICE_GUIDE_RC1.pdf,assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_PRACTICE_GUIDE_RC1.pdf | assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_PRACTICE_DATA_RC1.xlsx,True,assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_TARGETED_REPAIR_CARDS_RC1.pdf,True,2,https://www.youtube.com/watch?v=ooJO7NW4uJU | https://learn.microsoft.com/en-us/dax/time-intelligence-functions-dax,True
powerbi_reporting,Power BI DAX / Reporting,PBD6,Visual selection and page hierarchy,assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,41,21,True,C1_M06_POWERBI_DAX_REPORTING_PRACTICE_GUIDE_RC1.pdf,assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_PRACTICE_GUIDE_RC1.pdf | assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_PRACTICE_DATA_RC1.xlsx,True,assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_TARGETED_REPAIR_CARDS_RC1.pdf,True,1,https://www.youtube.com/watch?v=ooJO7NW4uJU,True
powerbi_reporting,Power BI DAX / Reporting,PBD7,Interactivity without confusion,assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,41,24,True,C1_M06_POWERBI_DAX_REPORTING_PRACTICE_GUIDE_RC1.pdf,assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_PRACTICE_GUIDE_RC1.pdf | assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_PRACTICE_DATA_RC1.xlsx,True,assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_TARGETED_REPAIR_CARDS_RC1.pdf,True,1,https://www.youtube.com/watch?v=ooJO7NW4uJU,True
powerbi_reporting,Power BI DAX / Reporting,PBD8,Report validation: prove the story is true,assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,41,27,True,C1_M06_POWERBI_DAX_REPORTING_PRACTICE_GUIDE_RC1.pdf,assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_PRACTICE_GUIDE_RC1.pdf | assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_PRACTICE_DATA_RC1.xlsx,True,assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_TARGETED_REPAIR_CARDS_RC1.pdf,True,0,,True
powerbi_reporting,Power BI DAX / Reporting,PBD9,"Publish, workspaces, refresh and sharing basics",assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,41,30,True,C1_M06_POWERBI_DAX_REPORTING_PRACTICE_GUIDE_RC1.pdf,assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_PRACTICE_GUIDE_RC1.pdf | assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_PRACTICE_DATA_RC1.xlsx,True,assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_TARGETED_REPAIR_CARDS_RC1.pdf,True,3,https://learn.microsoft.com/en-us/power-bi/create-reports/desktop-upload-desktop-files | https://learn.microsoft.com/en-us/power-bi/connect-data/refresh-data | https://learn.microsoft.com/en-us/power-bi/connect-data/refresh-scheduled-refresh,True
powerbi_reporting,Power BI DAX / Reporting,PBD10,"RLS basics, handoff and defense",assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,41,33,True,C1_M06_POWERBI_DAX_REPORTING_PRACTICE_GUIDE_RC1.pdf,assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_PRACTICE_GUIDE_RC1.pdf | assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_PRACTICE_DATA_RC1.xlsx,True,assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/powerbi_reporting/C1_M06_POWERBI_DAX_REPORTING_TARGETED_REPAIR_CARDS_RC1.pdf,True,3,https://www.youtube.com/watch?v=MxU_FYSSnYU | https://learn.microsoft.com/en-us/fabric/security/service-admin-row-level-security | https://learn.microsoft.com/en-us/power-bi/guidance/rls-guidance,True
python,Python for Data Analysts,PY0,"Python, Jupyter and a reproducible analyst notebook",assets/python/C1_M07_PYTHON_FOR_ANALYSTS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,44,6,True,PY0,assets/python/C1_M07_PYTHON_FOR_ANALYSTS_CANONICAL_PRACTICE_NOTEBOOK_RC1.ipynb,True,assets/python/C1_M07_PYTHON_FOR_ANALYSTS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/python/C1_M07_PYTHON_FOR_ANALYSTS_TARGETED_REPAIR_CARDS_RC1.pdf,True,2,https://www.youtube.com/watch?v=PSNXoAs2FtQ | https://jupyter.org/install,True
python,Python for Data Analysts,PY1,"Practical Python basics: values, conditions, loops and functions",assets/python/C1_M07_PYTHON_FOR_ANALYSTS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,44,9,True,PY1,assets/python/C1_M07_PYTHON_FOR_ANALYSTS_CANONICAL_PRACTICE_NOTEBOOK_RC1.ipynb,True,assets/python/C1_M07_PYTHON_FOR_ANALYSTS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/python/C1_M07_PYTHON_FOR_ANALYSTS_TARGETED_REPAIR_CARDS_RC1.pdf,True,1,https://www.youtube.com/watch?v=PSNXoAs2FtQ,True
python,Python for Data Analysts,PY2,"pandas: load, inspect, select and filter",assets/python/C1_M07_PYTHON_FOR_ANALYSTS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,44,12,True,PY2,assets/python/C1_M07_PYTHON_FOR_ANALYSTS_CANONICAL_PRACTICE_NOTEBOOK_RC1.ipynb,True,assets/python/C1_M07_PYTHON_FOR_ANALYSTS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/python/C1_M07_PYTHON_FOR_ANALYSTS_TARGETED_REPAIR_CARDS_RC1.pdf,True,2,https://www.youtube.com/watch?v=dUpyC40cF6Q | https://pandas.pydata.org/docs/reference/api/pandas.read_csv.html,True
python,Python for Data Analysts,PY3,Data quality and cleaning in pandas,assets/python/C1_M07_PYTHON_FOR_ANALYSTS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,44,15,True,PY3,assets/python/C1_M07_PYTHON_FOR_ANALYSTS_CANONICAL_PRACTICE_NOTEBOOK_RC1.ipynb,True,assets/python/C1_M07_PYTHON_FOR_ANALYSTS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/python/C1_M07_PYTHON_FOR_ANALYSTS_TARGETED_REPAIR_CARDS_RC1.pdf,True,1,https://www.youtube.com/watch?v=PSNXoAs2FtQ,True
python,Python for Data Analysts,PY4,"GroupBy, aggregation and result grain",assets/python/C1_M07_PYTHON_FOR_ANALYSTS_BEGINNER_FIRST_LEARNER_BOOK_RC1.pdf,True,44,18,True,PY4,assets/python/C1_M07_PYTHON_FOR_ANALYSTS_CANONICAL_PRACTICE_NOTEBOOK_RC1.ipynb,True,assets/python/C1_M07_PYTHON_FOR_ANALYSTS_PROTECTED_PRACTICE_REVIEW_RC1.pdf,True,assets/python/C1_M07_PYTHON_FOR_ANALYSTS_TARGETED_REPAIR_CARDS_RC1.pdf,True,1,https://www.youtube.com/watch?v=PSNXoAs2FtQ,True
